,interactor_A,interactor_B,label
394785,P40077,P25383,0
394788,P40077,Q04272,0
394808,P48836,P38751,0
394811,P48836,P32502,0
394812,P48836,P38871,0
394814,P48836,P32500,0
394815,P48836,P43639,0
394816,P48836,P53295,0
394827,P48836,P46946,0
394828,P48836,P28239,0
394830,P48836,P52917,0
394832,P48836,P35203,0
394835,P48836,P13365,0
394843,P48836,P28000,0
394844,P48836,P08679,0
394852,P48836,P38862,0
394856,P48836,P28004,0
394857,P48836,Q02574,0
394859,P48836,P06243,0
394866,P48836,P34164,0
394867,P48836,P11710,0
394868,P48836,P40070,0
394869,P48836,P53237,0
394872,P48836,P17214,0
394873,P48836,Q07622,0
394876,P48836,P30283,0
394881,P48836,Q12489,0
394884,P48836,Q12300,0
394886,P48836,P50942,0
394887,P48836,P38815,0
394893,P48836,P36100,0
394898,P48836,P01123,0
394901,P48836,Q04549,0
394904,P48836,Q03177,0
394905,P48836,P39729,0
394906,P48836,P23059,0
394908,P48836,P06843,0
394909,P48836,P38261,0
394912,P48836,P38962,0
394914,P48836,P38555,0
394915,P48836,P50113,0
394917,P48836,P50095,0
394921,P48836,P07258,0
394922,P48836,P53726,0
394928,P48836,P32259,0
394933,P48836,P53036,0
394935,P48836,P21243,0
394937,P48836,Q12175,0
394940,P48836,Q12181,0
394941,P48836,P08539,0
394945,P48836,P23292,0
394946,P48836,P25555,0
394950,P48836,Q03656,0
394953,P48836,P38217,0
394954,P48836,P24869,0
394956,P48836,P36131,0
394957,P48836,P13099,0
394958,P48836,Q12457,0
394959,P48836,P39551,0
394964,P48836,P04161,0
394970,P48836,P53272,0
394973,P48836,Q12433,0
394976,P48836,Q03525,0
394979,P48836,P25575,0
394984,P48836,P18562,0
394986,P48836,P53343,0
394988,P48836,P40515,0
394995,P48836,Q04175,0
394998,P48836,P26449,0
395004,P48836,P41808,0
395005,P48836,P32582,0
395010,P48836,Q08754,0
395011,P48836,Q12260,0
395012,P48836,P33296,0
395014,P48836,P32491,0
395015,P48836,P28320,0
395021,P48836,Q03466,0
395023,P48836,P38682,0
395024,P48836,P23287,0
395025,P48836,P38232,0
395026,P48836,P32385,0
395029,P48836,P39083,0
395033,P48836,P39081,0
395034,P48836,P53754,0
395036,P48836,P34077,0
395037,P48836,P15380,0
395038,P48836,P07703,0
395041,P48836,Q02784,0
395042,P48836,Q04067,0
395043,P48836,Q03750,0
395044,P48836,P25583,0
395045,P48836,P25355,0
395050,P48836,Q12250,0
395054,P48836,Q04493,0
395059,P48836,P38694,0
395064,P48836,P40465,0
395065,P48836,Q99219,0
395066,P48836,Q12298,0
395070,P48836,P24870,0
395072,P48836,Q99260,0
395073,P48836,P43544,0
395074,P48836,Q12513,0
395076,P48836,P52918,0
395084,P48836,P36144,0
395085,P48836,P53921,0
395086,P48836,P33308,0
395088,P48836,P40302,0
395089,P48836,P43132,0
395093,P48836,Q03407,0
395094,P48836,P42944,0
395098,P48836,P53147,0
395099,P48836,Q02725,0
395101,P48836,P46680,0
395104,P48836,P53729,0
395108,P48836,Q06102,0
395112,P48836,Q12497,0
395129,P48836,P04911,0
395131,P48836,P32496,0
395133,P48836,P53968,0
395136,P48836,P21242,0
395142,P48836,Q12692,0
395143,P48836,P41920,0
395145,P48836,Q04902,0
395146,P48836,P18634,0
395148,P48836,Q12253,0
395150,P48836,P53244,0
395152,P48836,Q04226,0
395155,P48836,P12612,0
395156,P48836,P47025,0
395158,P48836,P01120,0
395161,P48836,P25349,0
395166,P48836,P14693,0
395168,P48836,P09232,0
395171,P48836,P06838,0
395173,P48836,Q04749,0
395178,P48836,P34167,0
395179,P48836,P13574,0
395184,P48836,Q03330,0
395185,P48836,P26309,0
395186,P48836,Q12380,0
395188,P48836,Q04396,0
395190,P48836,Q12449,0
395191,P48836,P06782,0
395196,P48836,Q04511,0
395198,P48836,P41911,0
395201,P48836,P17123,0
395202,P48836,Q04087,0
395209,P48836,P22213,0
395212,P48836,P38622,0
395215,P48836,P32473,0
395220,P48836,P23291,0
395221,P48836,Q12468,0
395222,P48836,Q12317,0
395223,P48836,P38303,0
395228,P48836,P25586,0
395236,P48836,P25694,0
395237,P48836,P38234,0
395238,P48836,P24280,0
395241,P48836,P39926,0
395243,P48836,P07262,0
395245,P48836,Q12215,0
395250,P48836,Q12233,0
395251,P48836,Q12330,0
395253,P48836,P25383,0
395255,P48836,P38143,0
395256,P48836,Q04272,0
395259,P48836,P23285,0
395260,P48836,P48566,0
395262,P48836,P04786,0
395263,P48836,Q99394,0
395265,P48836,P38883,0
395266,P48836,P24868,0
395267,P48836,Q03081,0
395270,P48836,P41833,0
395272,P48836,P38725,0
398144,Q06592,P28000,0
398170,Q06592,P53237,0
398206,Q06592,P39729,0
398232,Q06592,P43123,0
398242,Q06592,P08539,0
398271,Q06592,P53272,0
398287,Q06592,P53343,0
398326,Q06592,P38232,0
398327,Q06592,P32385,0
398355,Q06592,Q04493,0
398385,Q06592,P36144,0
398394,Q06592,Q03407,0
398395,Q06592,P42944,0
398405,Q06592,P53729,0
398447,Q06592,P18634,0
398449,Q06592,Q12253,0
398522,Q06592,Q12468,0
398545,Q06592,Q6Q5K6,0
398560,Q06592,P23285,0
399505,P21374,P38751,0
399527,P21374,P52917,0
399540,P21374,P28000,0
399566,P21374,P53237,0
399578,P21374,Q12489,0
399602,P21374,P39729,0
399628,P21374,P43123,0
399632,P21374,P21243,0
399638,P21374,P08539,0
399667,P21374,P53272,0
399683,P21374,P53343,0
399700,P21374,P43124,0
399701,P21374,P41808,0
399722,P21374,P38232,0
399723,P21374,P32385,0
399735,P21374,P07703,0
399741,P21374,P25583,0
399751,P21374,Q04493,0
399771,P21374,Q12513,0
399781,P21374,P36144,0
399790,P21374,Q03407,0
399791,P21374,P42944,0
399801,P21374,P53729,0
399830,P21374,P53968,0
399843,P21374,P18634,0
399845,P21374,Q12253,0
399865,P21374,P09232,0
399918,P21374,Q12468,0
399919,P21374,Q12317,0
399941,P21374,Q6Q5K6,0
399956,P21374,P23285,0
399957,P21374,P48566,0
399964,P21374,Q03081,0
399967,P21374,P41833,0
399969,P21374,P38725,0
399971,Q12277,P38751,0
399979,Q12277,P53295,0
399982,Q12277,P47122,0
399993,Q12277,P52917,0
400006,Q12277,P28000,0
400007,Q12277,P08679,0
400030,Q12277,P11710,0
400037,Q12277,P07274,0
400068,Q12277,P39729,0
400083,Q12277,P39105,0
400094,Q12277,P43123,0
400098,Q12277,P21243,0
400104,Q12277,P08539,0
400109,Q12277,P25555,0
400133,Q12277,P53272,0
400144,Q12277,P32828,0
400149,Q12277,P53343,0
400160,Q12277,Q12242,0
400166,Q12277,P43124,0
400174,Q12277,Q12260,0
400177,Q12277,P32491,0
400188,Q12277,P38232,0
400189,Q12277,P32385,0
400201,Q12277,P07703,0
400205,Q12277,Q04067,0
400217,Q12277,Q04493,0
400233,Q12277,P24870,0
400234,Q12277,P32838,0
400247,Q12277,P36144,0
400252,Q12277,P43132,0
400256,Q12277,Q03407,0
400257,Q12277,P42944,0
400262,Q12277,Q02725,0
400264,Q12277,P46680,0
400267,Q12277,P53729,0
400275,Q12277,Q12497,0
400292,Q12277,P04911,0
400299,Q12277,P21242,0
400305,Q12277,Q12692,0
400306,Q12277,P41920,0
400311,Q12277,Q12253,0
400341,Q12277,P34167,0
400361,Q12277,P41911,0
400375,Q12277,P38622,0
400384,Q12277,Q12468,0
400385,Q12277,Q12317,0
400396,Q12277,Q03048,0
400399,Q12277,P25694,0
400401,Q12277,P24280,0
400407,Q12277,Q6Q5K6,0
400408,Q12277,Q12215,0
400416,Q12277,P25383,0
400423,Q12277,P48566,0
400425,Q12277,P04786,0
400429,Q12277,P24868,0
400430,Q12277,Q03081,0
400937,P43603,P28000,0
400963,P43603,P53237,0
400998,P43603,P39729,0
401034,P43603,P08539,0
401063,P43603,P53272,0
401079,P43603,P53343,0
401081,P43603,P40515,0
401118,P43603,P38232,0
401119,P43603,P32385,0
401135,P43603,Q04067,0
401157,P43603,P40465,0
401167,P43603,Q12513,0
401177,P43603,P36144,0
401186,P43603,Q03407,0
401187,P43603,P42944,0
401197,P43603,P53729,0
401205,P43603,Q12497,0
401222,P43603,P04911,0
401229,P43603,P21242,0
401236,P43603,P41920,0
401239,P43603,P18634,0
401241,P43603,Q12253,0
401291,P43603,P41911,0
401314,P43603,Q12468,0
401315,P43603,Q12317,0
401346,P43603,P25383,0
401352,P43603,P23285,0
401353,P43603,P48566,0
401360,P43603,Q03081,0
401367,P43545,P38751,0
401375,P43545,P53295,0
401389,P43545,P52917,0
401402,P43545,P28000,0
401403,P43545,P08679,0
401428,P43545,P53237,0
401445,P43545,P50942,0
401464,P43545,P39729,0
401490,P43545,P43123,0
401494,P43545,P21243,0
401500,P43545,P08539,0
401529,P43545,P53272,0
401545,P43545,P53343,0
401547,P43545,P40515,0
401562,P43545,P43124,0
401563,P43545,P41808,0
401573,P43545,P32491,0
401584,P43545,P38232,0
401585,P43545,P32385,0
401597,P43545,P07703,0
401601,P43545,Q04067,0
401613,P43545,Q04493,0
401623,P43545,P40465,0
401629,P43545,P24870,0
401633,P43545,Q12513,0
401643,P43545,P36144,0
401648,P43545,P43132,0
401652,P43545,Q03407,0
401653,P43545,P42944,0
401660,P43545,P46680,0
401663,P43545,P53729,0
401671,P43545,Q12497,0
401695,P43545,P21242,0
401704,P43545,P18634,0
401706,P43545,Q12253,0
401736,P43545,P34167,0
401756,P43545,P41911,0
401779,P43545,Q12468,0
401780,P43545,Q12317,0
401794,P43545,P25694,0
401802,P43545,Q6Q5K6,0
401811,P43545,P25383,0
401817,P43545,P23285,0
401818,P43545,P48566,0
401820,P43545,P04786,0
401824,P43545,P24868,0
403224,Q04004,P38751,0
403226,Q04004,P52286,0
403227,Q04004,P32502,0
403228,Q04004,P38871,0
403229,Q04004,P25453,0
403230,Q04004,P32500,0
403231,Q04004,P43639,0
403232,Q04004,P53295,0
403235,Q04004,P47122,0
403236,Q04004,P06780,0
403241,Q04004,Q12020,0
403242,Q04004,P25343,0
403243,Q04004,P46946,0
403244,Q04004,P28239,0
403246,Q04004,P52917,0
403248,Q04004,P35203,0
403251,Q04004,P13365,0
403253,Q04004,Q12516,0
403254,Q04004,P38346,0
403256,Q04004,P38274,0
403257,Q04004,Q08229,0
403258,Q04004,P25693,0
403259,Q04004,P28000,0
403260,Q04004,P08679,0
403265,Q04004,P38147,0
403268,Q04004,P38862,0
403269,Q04004,P25454,0
403270,Q04004,Q07528,0
403272,Q04004,P28004,0
403273,Q04004,Q02574,0
403274,Q04004,P48581,0
403275,Q04004,P06243,0
403276,Q04004,P17157,0
403277,Q04004,P19262,0
403278,Q04004,P36075,0
403281,Q04004,P48837,0
403282,Q04004,P34164,0
403283,Q04004,P11710,0
403284,Q04004,P40070,0
403285,Q04004,P53237,0
403288,Q04004,P17214,0
403289,Q04004,Q07622,0
403290,Q04004,P07274,0
403291,Q04004,P38163,0
403292,Q04004,P30283,0
403293,Q04004,Q02821,0
403294,Q04004,P32337,0
403297,Q04004,Q12489,0
403300,Q04004,Q12300,0
403302,Q04004,P50942,0
403303,Q04004,P38815,0
403305,Q04004,Q02892,0
403306,Q04004,Q12446,0
403307,Q04004,P13902,0
403309,Q04004,P36100,0
403310,Q04004,P32602,0
403314,Q04004,P01123,0
403316,Q04004,P40956,0
403317,Q04004,Q04549,0
403320,Q04004,Q03177,0
403321,Q04004,P39729,0
403322,Q04004,P23059,0
403323,Q04004,P53040,0
403324,Q04004,P06843,0
403325,Q04004,P38261,0
403326,Q04004,P38987,0
403328,Q04004,P38962,0
403330,Q04004,P38555,0
403331,Q04004,P50113,0
403332,Q04004,P38074,0
403333,Q04004,P50095,0
403334,Q04004,Q00776,0
403336,Q04004,P39105,0
403337,Q04004,P07258,0
403338,Q04004,P53726,0
403339,Q04004,P33338,0
403344,Q04004,P32259,0
403345,Q04004,P28495,0
403346,Q04004,P38700,0
403347,Q04004,P43123,0
403348,Q04004,P12954,0
403349,Q04004,P53036,0
403351,Q04004,P21243,0
403353,Q04004,Q12175,0
403355,Q04004,P32912,0
403356,Q04004,Q12181,0
403357,Q04004,P08539,0
403358,Q04004,Q06440,0
403361,Q04004,P23292,0
403362,Q04004,P25555,0
403366,Q04004,Q03656,0
403368,Q04004,P08468,0
403369,Q04004,P38217,0
403372,Q04004,P36131,0
403373,Q04004,P13099,0
403374,Q04004,Q12457,0
403375,Q04004,P39551,0
403380,Q04004,P04161,0
403382,Q04004,P15891,0
403386,Q04004,P53272,0
403389,Q04004,Q12433,0
403392,Q04004,Q03525,0
403395,Q04004,P25575,0
403397,Q04004,P32828,0
403399,Q04004,Q12018,0
403400,Q04004,P18562,0
403402,Q04004,P53343,0
403404,Q04004,P40515,0
403411,Q04004,Q04175,0
403413,Q04004,Q12242,0
403414,Q04004,P26449,0
403417,Q04004,P32497,0
403419,Q04004,P43124,0
403420,Q04004,P41808,0
403421,Q04004,P32582,0
403426,Q04004,Q08754,0
403427,Q04004,Q12260,0
403428,Q04004,P33296,0
403430,Q04004,P32491,0
403431,Q04004,P28320,0
403437,Q04004,Q03466,0
403439,Q04004,P38682,0
403440,Q04004,P23287,0
403441,Q04004,P38232,0
403442,Q04004,P32385,0
403443,Q04004,P39731,0
403445,Q04004,P39083,0
403449,Q04004,P39081,0
403450,Q04004,P53754,0
403452,Q04004,P34077,0
403453,Q04004,P15380,0
403454,Q04004,P07703,0
403457,Q04004,Q02784,0
403459,Q04004,Q03750,0
403460,Q04004,P25583,0
403461,Q04004,P25355,0
403466,Q04004,Q12250,0
403470,Q04004,Q04493,0
403475,Q04004,P38694,0
403479,Q04004,P40465,0
403480,Q04004,Q99219,0
403481,Q04004,Q12298,0
403486,Q04004,P32838,0
403487,Q04004,Q99260,0
403488,Q04004,P43544,0
403489,Q04004,Q12513,0
403490,Q04004,Q08273,0
403491,Q04004,P52918,0
403496,Q04004,P38041,0
403499,Q04004,P36144,0
403500,Q04004,P53921,0
403501,Q04004,P33308,0
403503,Q04004,P40302,0
403504,Q04004,P43132,0
403508,Q04004,Q03407,0
403509,Q04004,P42944,0
403513,Q04004,P53147,0
403514,Q04004,Q02725,0
403516,Q04004,P46680,0
403519,Q04004,P53729,0
403523,Q04004,Q06102,0
403537,Q04004,P40479,0
403544,Q04004,P04911,0
403546,Q04004,P32496,0
403547,Q04004,Q03776,0
403548,Q04004,P53968,0
403557,Q04004,Q12692,0
403558,Q04004,P41920,0
403560,Q04004,Q04902,0
403561,Q04004,P18634,0
403563,Q04004,Q12253,0
403565,Q04004,P53244,0
403567,Q04004,Q04226,0
403570,Q04004,P12612,0
403571,Q04004,P47025,0
403573,Q04004,P01120,0
403576,Q04004,P25349,0
403581,Q04004,P14693,0
403583,Q04004,P09232,0
403586,Q04004,P06838,0
403588,Q04004,Q04749,0
403593,Q04004,P34167,0
403594,Q04004,P13574,0
403596,Q04004,P13856,0
403599,Q04004,Q03330,0
403600,Q04004,P26309,0
403601,Q04004,Q12380,0
403603,Q04004,Q04396,0
403605,Q04004,Q12449,0
403606,Q04004,P06782,0
403608,Q04004,P50111,0
403609,Q04004,P32499,0
403611,Q04004,Q04511,0
403616,Q04004,P17123,0
403617,Q04004,Q04087,0
403619,Q04004,Q00916,0
403624,Q04004,P22213,0
403627,Q04004,P38622,0
403630,Q04004,P32473,0
403635,Q04004,P23291,0
403636,Q04004,Q12468,0
403637,Q04004,Q12317,0
403638,Q04004,P38303,0
403643,Q04004,P25586,0
403648,Q04004,Q03048,0
403649,Q04004,P19073,0
403651,Q04004,P25694,0
403652,Q04004,P38234,0
403653,Q04004,P24280,0
403656,Q04004,P39926,0
403658,Q04004,P07262,0
403659,Q04004,Q6Q5K6,0
403660,Q04004,Q12215,0
403664,Q04004,P38953,0
403665,Q04004,Q12233,0
403666,Q04004,Q12330,0
403668,Q04004,P25383,0
403670,Q04004,P38143,0
403671,Q04004,Q04272,0
403672,Q04004,P53124,0
403674,Q04004,P23285,0
403675,Q04004,P48566,0
403677,Q04004,P04786,0
403678,Q04004,Q99394,0
403680,Q04004,P38883,0
403682,Q04004,Q03081,0
403685,Q04004,P41833,0
403687,Q04004,P38725,0
404154,P40356,P38751,0
404189,P40356,P28000,0
404215,P40356,P53237,0
404251,P40356,P39729,0
404276,P40356,P43123,0
404280,P40356,P21243,0
404314,P40356,P53272,0
404330,P40356,P53343,0
404347,P40356,P43124,0
404370,P40356,P32385,0
404386,P40356,Q04067,0
404387,P40356,Q03750,0
404418,P40356,Q12513,0
404437,P40356,Q03407,0
404438,P40356,P42944,0
404448,P40356,P53729,0
404456,P40356,Q12497,0
404480,P40356,P21242,0
404492,P40356,Q12253,0
404542,P40356,P41911,0
404556,P40356,P38622,0
404580,P40356,P25694,0
404588,P40356,Q6Q5K6,0
404597,P40356,P25383,0
404611,P40356,Q03081,0
404626,P32489,P53295,0
404640,P32489,P52917,0
404653,P32489,P28000,0
404654,P32489,P08679,0
404679,P32489,P53237,0
404715,P32489,P39729,0
404741,P32489,P43123,0
404745,P32489,P21243,0
404751,P32489,P08539,0
404766,P32489,P36131,0
404780,P32489,P53272,0
404796,P32489,P53343,0
404798,P32489,P40515,0
404813,P32489,P43124,0
404821,P32489,Q12260,0
404824,P32489,P32491,0
404835,P32489,P38232,0
404848,P32489,P07703,0
404852,P32489,Q04067,0
404860,P32489,Q12250,0
404864,P32489,Q04493,0
404874,P32489,P40465,0
404880,P32489,P24870,0
404884,P32489,Q12513,0
404894,P32489,P36144,0
404903,P32489,Q03407,0
404904,P32489,P42944,0
404911,P32489,P46680,0
404922,P32489,Q12497,0
404939,P32489,P04911,0
404946,P32489,P21242,0
404952,P32489,Q12692,0
404953,P32489,P41920,0
404956,P32489,P18634,0
404958,P32489,Q12253,0
404976,P32489,P14693,0
404988,P32489,P34167,0
405008,P32489,P41911,0
405022,P32489,P38622,0
405031,P32489,Q12468,0
405046,P32489,P25694,0
405054,P32489,Q6Q5K6,0
405063,P32489,P25383,0
405069,P32489,P23285,0
405072,P32489,P04786,0
405076,P32489,P24868,0
405077,P32489,Q03081,0
405092,P46972,P53295,0
405119,P46972,P28000,0
405145,P46972,P53237,0
405180,P46972,P39729,0
405181,P46972,P23059,0
405187,P46972,P38962,0
405190,P46972,P50113,0
405206,P46972,P43123,0
405210,P46972,P21243,0
405216,P46972,P08539,0
405221,P46972,P25555,0
405228,P46972,P38217,0
405239,P46972,P04161,0
405261,P46972,P53343,0
405263,P46972,P40515,0
405286,P46972,Q12260,0
405289,P46972,P32491,0
405300,P46972,P38232,0
405301,P46972,P32385,0
405309,P46972,P53754,0
405313,P46972,P07703,0
405317,P46972,Q04067,0
405329,P46972,Q04493,0
405339,P46972,P40465,0
405345,P46972,P24870,0
405349,P46972,Q12513,0
405359,P46972,P36144,0
405361,P46972,P33308,0
405368,P46972,Q03407,0
405369,P46972,P42944,0
405374,P46972,Q02725,0
405379,P46972,P53729,0
405387,P46972,Q12497,0
405404,P46972,P04911,0
405411,P46972,P21242,0
405417,P46972,Q12692,0
405418,P46972,P41920,0
405421,P46972,P18634,0
405423,P46972,Q12253,0
405433,P46972,P01120,0
405453,P46972,P34167,0
405459,P46972,Q03330,0
405473,P46972,P41911,0
405496,P46972,Q12468,0
405498,P46972,P38303,0
405511,P46972,P25694,0
405513,P46972,P24280,0
405516,P46972,P39926,0
405519,P46972,Q6Q5K6,0
405520,P46972,Q12215,0
405528,P46972,P25383,0
405530,P46972,P38143,0
405531,P46972,Q04272,0
405534,P46972,P23285,0
405537,P46972,P04786,0
405541,P46972,P24868,0
405542,P46972,Q03081,0
405551,P38751,Q12347,0
405552,P38751,P38166,0
405554,P38751,P32601,0
405562,P38751,Q12493,0
405563,P38751,P38268,0
405564,P38751,P39734,0
405567,P38751,P32502,0
405568,P38751,P38165,0
405570,P38751,P34237,0
405573,P38751,P38871,0
405575,P38751,Q12452,0
405581,P38751,Q03497,0
405583,P38751,P48568,0
405592,P38751,Q12292,0
405594,P38751,P43639,0
405595,P38751,P43592,0
405598,P38751,P38804,0
405603,P38751,P07834,0
405607,P38751,P53979,0
405610,P38751,P39945,0
405612,P38751,P38693,0
405616,P38751,Q12520,0
405617,P38751,P53854,0
405619,P38751,P47122,0
405623,P38751,Q04322,0
405627,P38751,Q02336,0
405629,P38751,P40581,0
405635,P38751,P43634,0
405636,P38751,P46679,0
405638,P38751,P32572,0
405641,P38751,Q03557,0
405643,P38751,Q12287,0
405645,P38751,P38769,0
405648,P38751,P46965,0
405652,P38751,P49017,0
405654,P38751,Q12023,0
405655,P38751,P43594,0
405659,P38751,Q12020,0
405666,P38751,P25343,0
405667,P38751,P38861,0
405670,P38751,P35734,0
405672,P38751,P38176,0
405677,P38751,P52917,0
405678,P38751,P22215,0
405681,P38751,P89886,0
405684,P38751,P32366,0
405685,P38751,P17558,0
405687,P38751,Q04299,0
405691,P38751,P38633,0
405693,P38751,P41834,0
405694,P38751,P32939,0
405695,P38751,P35203,0
405697,P38751,P53190,0
405699,P38751,P25298,0
405705,P38751,Q12094,0
405708,P38751,P09032,0
405711,P38751,Q12516,0
405717,P38751,Q04964,0
405722,P38751,P38182,0
405726,P38751,P38274,0
405732,P38751,P28000,0
405734,P38751,P43625,0
405735,P38751,P38740,0
405736,P38751,P54784,0
405737,P38751,P39990,0
405738,P38751,P08679,0
405745,P38751,P32788,0
405746,P38751,P53277,0
405749,P38751,P38716,0
405750,P38751,Q12432,0
405753,P38751,Q12013,0
405756,P38751,P40063,0
405758,P38751,P38862,0
405761,P38751,P53934,0
405767,P38751,P40075,0
405768,P38751,Q04767,0
405769,P38751,P47821,0
405771,P38751,P46682,0
405773,P38751,P46984,0
405777,P38751,P47166,0
405779,P38751,P25623,0
405782,P38751,Q03770,0
405785,P38751,P28004,0
405791,P38751,P40357,0
405792,P38751,P38229,0
405796,P38751,P06243,0
405798,P38751,Q12318,0
405800,P38751,Q99326,0
405802,P38751,P38837,0
405809,P38751,P25374,0
405810,P38751,P36075,0
405815,P38751,Q02457,0
405817,P38751,Q12016,0
405825,P38751,P21269,0
405827,P38751,Q12125,0
405828,P38751,P25630,0
405829,P38751,P38793,0
405831,P38751,P46982,0
405832,P38751,P25044,0
405835,P38751,P36048,0
405838,P38751,P39533,0
405841,P38751,P47042,0
405842,P38751,Q03533,0
405845,P38751,P53237,0
405849,P38751,Q07622,0
405850,P38751,P07274,0
405851,P38751,P38163,0
405860,P38751,Q12300,0
405862,P38751,P50942,0
405863,P38751,P38815,0
405866,P38751,Q12446,0
405870,P38751,P32602,0
405874,P38751,P01123,0
405881,P38751,P39729,0
405882,P38751,P23059,0
405885,P38751,P38261,0
405888,P38751,P38962,0
405890,P38751,P38555,0
405891,P38751,P50113,0
405897,P38751,P07258,0
405907,P38751,P43123,0
405915,P38751,P32912,0
405917,P38751,P08539,0
405918,P38751,Q06440,0
405922,P38751,P25555,0
405929,P38751,P38217,0
405930,P38751,P24869,0
405932,P38751,P36131,0
405935,P38751,P39551,0
405940,P38751,P04161,0
405946,P38751,P53272,0
405949,P38751,Q12433,0
405955,P38751,P25575,0
405960,P38751,P18562,0
405962,P38751,P53343,0
405964,P38751,P40515,0
405971,P38751,Q04175,0
405973,P38751,Q12242,0
405979,P38751,P43124,0
405980,P38751,P41808,0
405987,P38751,Q12260,0
405990,P38751,P32491,0
405991,P38751,P28320,0
406000,P38751,P23287,0
406001,P38751,P38232,0
406009,P38751,P39081,0
406010,P38751,P53754,0
406014,P38751,P07703,0
406017,P38751,Q02784,0
406018,P38751,Q04067,0
406021,P38751,P25355,0
406026,P38751,Q12250,0
406030,P38751,Q04493,0
406035,P38751,P38694,0
406040,P38751,P40465,0
406041,P38751,Q99219,0
406046,P38751,P24870,0
406048,P38751,Q99260,0
406049,P38751,P43544,0
406050,P38751,Q12513,0
406051,P38751,Q08273,0
406060,P38751,P36144,0
406061,P38751,P53921,0
406062,P38751,P33308,0
406064,P38751,P40302,0
406069,P38751,Q03407,0
406074,P38751,P53147,0
406075,P38751,Q02725,0
406077,P38751,P46680,0
406084,P38751,Q06102,0
406088,P38751,Q12497,0
406098,P38751,P40479,0
406105,P38751,P04911,0
406107,P38751,P32496,0
406112,P38751,P21242,0
406118,P38751,Q12692,0
406119,P38751,P41920,0
406121,P38751,Q04902,0
406122,P38751,P18634,0
406125,P38751,P53244,0
406130,P38751,P12612,0
406131,P38751,P47025,0
406133,P38751,P01120,0
406136,P38751,P25349,0
406141,P38751,P14693,0
406143,P38751,P09232,0
406148,P38751,Q04749,0
406153,P38751,P34167,0
406154,P38751,P13574,0
406159,P38751,Q03330,0
406161,P38751,Q12380,0
406163,P38751,Q04396,0
406171,P38751,Q04511,0
406173,P38751,P41911,0
406179,P38751,Q00916,0
406184,P38751,P22213,0
406187,P38751,P38622,0
406190,P38751,P32473,0
406196,P38751,Q12468,0
406198,P38751,P38303,0
406208,P38751,Q03048,0
406211,P38751,P25694,0
406212,P38751,P38234,0
406213,P38751,P24280,0
406216,P38751,P39926,0
